ID,firm_id,company_name,condensed_name,main,legal,full_address,city,state,zip,zip_4,phone,email,url
715,470,Gregory's Carpet & Furniture Cleaning,gregoryscarpetandfurniturecleaning,TRUE,TRUE,PO Box 559 ,Pembina,ND,58271,559,6518694080,genna.reitberger@micorp.com,http://twitter.com/ABRAauto
716,470,Gregory's Carpet & Upholstery,gregoryscarpetandupholstery,FALSE,FALSE,,,,,,9528542211,districtoperations.executiveescalations@bmo.com,https://plus.google.com/+abraautobody/posts
718,,,,,,8385 10th Ave N ,Golden Valley,MN,55427,4420,9528908500,ehren.mcgeehan@bmo.com,http://www.americanruglaundry.com
719,473,General Mills Consumer Services,generalmillsconsumerservices,FALSE,FALSE,,,,,,9524353235,sales@nordicinsulation.com,http://www.BlaineAutoBody.com
720,473,"General Mills, Inc",generalmillsinc,TRUE,TRUE,12 Broadway Ave N ,Rochester,MN,55906,3795,6517683200,ctw@nordicinsulation.com,https://www.bloomingtonchryslerjeep.net
721,473,Box Tops for Education,boxtopsforeducation,FALSE,FALSE,,,,,,6513651975,qnews@qwest.com,http://www.mastersonpersonnel.com/home.html
722,473,General Mills Sales Inc,generalmillssalesinc,FALSE,FALSE,3013 W 66th St ,Richfield,MN,55423,1943,6512296134,info@mattressvalue.com,http://www.mastersonstaffing.com/
723,475,Gene's Service,genesservice,TRUE,TRUE,820 Superior Blvd ,Wayzata,MN,55391,,6516956201,bruce@mattressvalue.com,http://www.wenzelplumbing.com/
724,479,"Homeco Insulation, Inc.",homecoinsulationinc,TRUE,TRUE,1915 County Road D E ,Maplewood,MN,55109,5309,9529856180,nbrco@qwestoffice.net,https://www.stanleysteemer.com/locations-home/mn/mn-eden-prairie/895
725,482,High Security,highsecurity,FALSE,FALSE,4020 Silver Lake Rd. NE ,Minneapolis,MN,55421,4396,7635761060,chadthompson@northerncargo.net,http://www.stanleysteemer.com
726,482,"Highland Electric, Inc.",highlandelectricinc,TRUE,TRUE,10650 County Road 81 Ste 222,Osseo,MN,55369,4075,6126592000,laura.juergens@allianzlife.com,http://www.facebook.com/stanleysteemer
727,482,RSR Electric,rsrelectric,FALSE,FALSE,629 Lowry Ave NE ,Minneapolis,MN,55418,2854,9529483131,Complaints_in-box@allianzlife.com,https://www.northcountryford.com
728,483,"Hilltop Trailer Sales, Inc.",hilltoptrailersalesinc,FALSE,TRUE,326 E Hennepin Ave Ste 206 ,Minneapolis,MN,55414,1165,6514668330,,http://www.themarsh.com
729,484,Hoeft Appliance Center,hoeftappliancecenter,TRUE,TRUE,627 Lowry Ave NE ,Minneapolis,MN,55418,2854,6512655999,,https://www.facebook.com/TheMarshACenterForBalanceAndFitness
730,484,Hoeft's Electric Co,hoeftselectricco,FALSE,FALSE,,,,,,6515520420,,
731,487,Hagen's Auto Body,hagensautobody,TRUE,FALSE,,,,,,9523612929,,http://www.amsi-corp.com
732,487,"Hagen's Body Shop, Inc.",hagensbodyshopinc,FALSE,FALSE,,,,,,6123317388,ebanking@northeastbank-mn.com,http://www.govmint.com
733,489,Horton Inc,hortoninc,TRUE,TRUE,PO Box 9452 Consumer Services Jfb Annex,Minneapolis,MN,55440,9452,9529422832,,
734,489,Horton Industrial Products Inc - Webster SD,hortonindustrialproductsincwebstersd,FALSE,FALSE,PO Box 1113 ,Minneapolis,MN,55440,1113,9529257333,lwatts@ingdirect.com,http://www.diamondheadjewelers.com
735,489,Horton Industries,hortonindustries,FALSE,FALSE,1 General Mills Blvd ,Minneapolis,MN,55426,1347,7635774060,ombudsman@ingdirect.com.,
736,489,Horton Manufacturing,hortonmanufacturing,FALSE,FALSE,7233 Vincent Ave S ,Minneapolis,MN,55423,2897,9529362700,keith.beveridge@novusglass.com,http://www.aabbottferraro.com
737,489,Horton Vehicle Components Inc - Britton SD,hortonvehiclecomponentsincbrittonsd,FALSE,FALSE,9541 Foley Blvd NW ,Coon Rapids,MN,55433,5524,6127288300,kimberly.wilson@novusglass.com,https://twitter.com/AabbottFerraro
738,,,,,,3102 103rd Ln NE ,Minneapolis,MN,55449,4522,7634162800,info@northerndoor.com,http://www.facebook.com/pages/The-eye-nook/147787888625981
739,,,,,,2030 Saint Clair Ave ,Saint Paul,MN,55105,1100,9523802000,nbeckman@northerndoor.com,https://plus.google.com/104931567248922378579/about
740,,,,,,5200 West 74th Street ,Edina,MN,55439,,6122767000,internetsales@novakgm.com,http://www.theeye-nook.com
741,496,"Hawkins, Inc.",hawkinsinc,TRUE,TRUE,7810 University Ave NE ,Fridley,MN,55432,2625,7635093700,brady.androff@northlandwater.com,
742,496,Hawkins Chemical Inc. (old name),hawkinschemicalincoldname,FALSE,FALSE,334 University Ave E ,Saint Paul,MN,55130,4432,9522268300,,https://www.angieslist.com/companylist/us/mn/minneapolis/roncor-custom-rebuilders-reviews-390607.htm
743,497,Hoigaards Inc,hoigaardsinc,TRUE,TRUE,2800 Lyndale Ave S ,Minneapolis,MN,55408,2156,9525428000,minneapolis@northlandwater.com,https://www.facebook.com/pages/Roncor-Custom-Rebuilders/313076833969
744,497,Hoigaards,hoigaards,FALSE,TRUE,2565 Walnut St ,Saint Paul,MN,55113,2522,6128216221,stpaul@northlandwater.com,https://www.houzz.com/pro/roncorcustomrebuilders/roncor-custom-rebuilders
745,498,A.E. Henry Funeral Home,aehenryfuneralhome,FALSE,FALSE,,,,,,9529271230,hansonji@wellsfargo.com,
746,498,Holcomb-Henry-Boom Funeral Home,holcombhenryboomfuneralhome,TRUE,TRUE,,,,,,6123787181,Lois.A.Sullivan@wellsfargo.com,
747,498,Holcomb-Henry-Boom Funeral Home & Cremation,holcombhenryboomfuneralhomeandcremation,FALSE,FALSE,,,,,,6123315445,Jeffrey.D.Kemink@wellsfargo.com,http://www.southdaleoptical.com
748,500,"Austin's Auto Repair Center, Inc.",austinsautorepaircenterinc,TRUE,TRUE,,,,,,9522497070,carolyn.h.roby@wellsfargo.com,
749,502,Hardrives Inc,hardrivesinc,TRUE,TRUE,,,,,,9528060221,joandt@email.com,
750,503,"Olson Family Enterprises, Inc",olsonfamilyenterprisesinc,FALSE,TRUE,,,,,,6127064000,newgateschool@mail.com,http://www.housemaster.com
751,503,"Houle Insulation, Inc",houleinsulationinc,TRUE,FALSE,,,,,,7633918111,david@podanys.com,
754,506,"Homecare, Inc.",homecareinc,FALSE,FALSE,,,,,,6123377051,jareko@olsenfire.com,
755,509,"Hirte Transfer & Storage, Inc.",hirtetransferandstorageinc,TRUE,TRUE,,,,,,6127824169,lisao@olsenfire.com,http://wayzatamarine.com/
757,518,"House of Clocks, Inc",houseofclocksinc,TRUE,TRUE,,,,,,7635365328,plymouthroofing@hotmail.com,http://www.prestigepools.com
758,519,Downtown Jaguar Land Rover (old),downtownjaguarlandroverold,FALSE,FALSE,,,,,,6123787101,,http://www.fourstarauto.com
759,519,Downtown Pontiac Jaguar,downtownpontiacjaguar,FALSE,FALSE,,,,,,6123813000,daphne@pilgrimdrycleaners.com,http://www.idea-ma.com
760,519,Luther Downtown Jaguar Lotus Land Rover,lutherdowntownjaguarlotuslandrover,FALSE,FALSE,10430 Excelsior Blvd ,Hopkins,MN,55343,3427,6126428000,chaynes@pilgrimdrycleaners.com,
761,519,Jaguar Land Rover Minneapolis,jaguarlandroverminneapolis,FALSE,FALSE,,,,,,6122872115,dholmes@palenkimball.com,http://tbs.toshiba.com/tbs/
762,519,Hansord Pont Company,hansordpontcompany,FALSE,FALSE,,,,,,5072388300,,
763,520,Bockstruck Jewelers,bockstruckjewelers,FALSE,TRUE,,,,,,5076743210,parentsauto@yahoo.com,
764,520,Rogers Corporate Awards,rogerscorporateawards,FALSE,FALSE,PO Box 506 ,Osseo,MN,55369,506,3207592785,dave@parentsautocare.com,https://www.goodinco.com
765,520,The H. Bockstruck Co.,hbockstruckco,FALSE,FALSE,,,,,,5075836627,dolson@kpmg.com,http://www.actionautopartsmn.com
766,520,Bockstruck's Fine Jewelry,bockstrucksfinejewelry,FALSE,TRUE,,,,,,6512579074,skopher@kpmg.com,http://www.sunsetfuneralservices.com
767,522,"Harold Chevrolet, Inc. (old)",haroldchevroletincold,FALSE,FALSE,,,,,,2188787878,mcrottier@kpmg.com,http://www.wetpaintart.com
768,522,Lupient Chevrolet of Bloomington,lupientchevroletofbloomington,TRUE,TRUE,3100 E Hennepin Ave ,Minneapolis,MN,55413,2923,2187201053,minneapolis@patioenc.com,https://www.johnroberts.com/
769,522,Lupient Suzuki of Bloomington,lupientsuzukiofbloomington,FALSE,FALSE,2381 Rosegate ,Roseville,MN,55113,,2187232938,suzann.thorn@patioenclosures.com,
770,522,Lupient Kia of Bloomington,lupientkiaofbloomington,FALSE,FALSE,3550 South Hwy 100 ,Minneapolis,MN,55416,2398,2187201076,Karen@petersonroofing.net,https://www.tcfence.com/
771,523,Honeywell Inc,honeywellinc,TRUE,TRUE,5425 Excelsior Blvd ,Saint Louis Park,MN,55416,2912,2187201042,linda@petersonroofing.net,http://www.strippersonselby.com
772,523,Honeywell Automation & Control Solutions,honeywellautomationandcontrolsolutions,FALSE,FALSE,5425 Excelsior Blvd ,Minneapolis,MN,55416,2912,2187365623,info@parkchryslerjeep.com,http://www.adc.com
773,525,Handicapped Driving Systems,handicappeddrivingsystems,FALSE,FALSE,536 Snelling Ave N ,Saint Paul,MN,55104,2332,2183275340,ddworsky@parkchryslerjeep.com,http://www.dolphinpool-spa.com
774,525,Handicapped Driving Systems Inc,handicappeddrivingsystemsinc,FALSE,FALSE,515 Highway 96 W ,Saint Paul,MN,55126,1903,5073879460,louis.ainsworth@pentair.com,https://www.chsinc.com
775,525,HDS Specialty Vehicles,hdsspecialtyvehicles,FALSE,FALSE,1620 Commerce Dr ,North Mankato,MN,56003,1912,7632714165,,http://www.broadviewsecurity.com
776,,,,,,14475 Quiram Dr Ste 1 ,Rogers,MN,55374,9067,2182996760,noell.mcpheeters@pentair.com,http://www.mainmotor.com
777,526,Federal Sales Co/Harris Machinery,federalsalescoharrismachinery,FALSE,TRUE,381 118th Ave NW ,Minneapolis,MN,55448,2493,9527585666,mgreene@walser.com,http://www.facebook.com/mainmotors?ref=hl
778,526,Harris Machinery Co,harrismachineryco,FALSE,FALSE,,,,,,3206296777,pporter@walser.com,http://twitter.com/MainMotorAnoka
779,526,Harris Warehouse Canvas & Camping,harriswarehousecanvasandcamping,FALSE,FALSE,9301 Bryant Ave S Ste 215 ,Bloomington,MN,55420,3482,7633894504,webleads@walserbpgbloomington.dsmessage.com,http://www.berginautobody.com
780,527,Hinding Company Heating & Air,hindingcompanyheatingandair,FALSE,FALSE,2077 Ellis Ave # A ,Saint Paul,MN,55114,1308,3202517110,,http://www.ezmasonry.com
781,527,"Hinding Heating, Air & Electric, Inc.",hindingheatingairandelectricinc,TRUE,TRUE,,,,,,5072857870,arsclassic@aol.com,http://www.economymufflermn.net
782,528,Holiday Companies,holidaycompanies,FALSE,FALSE,,,,,,5072857905,dkim513260@aol.com,http://www.alsautotrans.com
783,528,Holiday Stores,holidaystores,FALSE,FALSE,,,,,,3202020836,tgmetcor@yahoo.com,http://alsautotrans.com
784,528,Holiday Stores & Stations,holidaystoresandstations,FALSE,FALSE,1435 White Bear Ave N ,Saint Paul,MN,55106,2402,5075322443,kbwka@aol.com,https://www.buerkleacura.com
785,528,Holiday Gas Station,holidaygasstation,FALSE,FALSE,,,,,,6516592025,info@plantscapeinc.com,https://www.facebook.com/BuerkleAcura
786,528,"Holiday Stationstores, Inc.",holidaystationstoresinc,FALSE,TRUE,3701 Alabama Ave S ,Minneapolis,MN,55416,5156,6123033667,info@commericalsilk.com,https://twitter.com/BuerkleAcura
787,528,Holiday,holiday,FALSE,FALSE,3624 Galleria ,Minneapolis,MN,55435,4220,,stacey@plantscapeinc.com,
788,532,Hiawatha Lumber Company,hiawathalumbercompany,TRUE,TRUE,400 St. Peter Street ,Saint Paul,MN,55102,1105,5074330229,betty@penncycle.com,http://www.arrowinvergrove.com
789,534,Heritage Builders,heritagebuilders,TRUE,TRUE,5108 Edina Industrial Blvd ,Edina,MN,55439,3008,2188285424,bill@penncycle.com,
790,,,,,,1601 Southtown Dr ,Bloomington,MN,55431,1470,2187232947,Brenda.Herbst@Medica.com,
791,,,,,,8033 Knox Ave S ,Minneapolis,MN,55431,1444,2187232800,jane.tessmann@medica.com,
792,,,,,,1885 Douglas Dr. N. ,Minneapolis,MN,55422,4386,2187201067,bill.cousins@pioneerwheel.com,https://www.bloomingtonacura.com
793,,,,,,7171 Ohms Ln. ,Minneapolis,MN,55439,2115,2187738701,,https://www.bloomingtonsubaru.com
795,,,,,,1985 Douglas Dr N Mn10-131A,Minneapolis,MN,55422,3992,5077527331,,http://www.ditterinc.com
796,539,Hoffman Corner Heating & Air Conditioning,hoffmancornerheatingandairconditioning,TRUE,TRUE,,,,,,2182627155,,https://www.pinterest.com/pin/198862139770307963/
797,541,Hilton Fire Brick Services Inc,hiltonfirebrickservicesinc,FALSE,FALSE,16290 Kenrick Loop ,Lakeville,MN,55044,8495,5073879410,stever@wblsuperstore.com,http://www.gregies.com
798,541,Hilton Fire-Brick Service Inc,hiltonfirebrickserviceinc,FALSE,FALSE,501 30th Ave SE ,Minneapolis,MN,55414,3218,3202564880,leeg@wblsuperstore.com,http://www.floor-center.com
799,541,Hilton Mini Storage,hiltonministorage,FALSE,FALSE,915 7th St W ,Saint Paul,MN,55102,3602,5074442200,paulr@wblsuperstore.com,
800,541,"Refractory Service, Inc.",refractoryserviceinc,TRUE,TRUE,PO Box 1224 ,Minneapolis,MN,55440,1224,2185872772,charlesg@wblsuperstore.com,http://www.andersoncleaners.net
801,,,,,,4567 American Blvd W ,Bloomington,MN,55437,1123,5072857883,,https://cornerstoneford.com/
802,,,,,,PO Box 1216 ,Minneapolis,MN,55440,1216,3202597566,clehr@bloomingtonlm.com,https://plus.google.com/116009157788377236253/posts
803,543,Hage Kobany Transmission Service,hagekobanytransmissionservice,TRUE,TRUE,320 3rd Ave E ,Alexandria,MN,56308,1406,3202597565,kpatterson@bloomingtonlm.com,http://www.kesslermaguire.com
804,543,Hage-Kobany Transmissions & Driveline Inc,hagekobanytransmissionsanddrivelineinc,FALSE,FALSE,650 50th Ave W ,Alexandria,MN,56308,9588,2187423314,qualinsu@qualityinsulationmn.com,http://www.cblfloors.com
805,543,"Hage-Kobany Transmission & Automotive Service, Inc.",hagekobanytransmissionandautomotiveserviceinc,FALSE,FALSE,5310 Highway 29 S ,Alexandria,MN,56308,6079,3202313201,,https://colorglo.com/
806,546,International Design Center Inc,internationaldesigncenterinc,FALSE,FALSE,115 Elm St W ,Annandale,MN,55302,1154,7153667378,,
807,,,,,,460 W Main St ,Anoka,MN,55303,2017,6128744760,office@qeroof.com,https://www.facebook.com/colorglointernational
808,,,,,,5980 149th St W ,Apple Valley,MN,55124,5701,6517357847,jerry@raymondautobody.com,https://twitter.com/ColorGlo/
809,,,,,,5495 Highway 100 ,Aurora,MN,55705,8705,9528982235,jslom@raymondautobody.com,
810,,,,,,15052 Dellwood Dr ,Brainerd,MN,56401,6938,9524748990,wrossbach@rossbachconst.com,
811,551,Ameriprise Financial,ameriprisefinancial,TRUE,TRUE,PO Box 426 ,Beaver Bay,MN,55601,426,6514528070,dhruby@rossbachconst.com,http://riccarhvac.com
812,551,Riversource Investment,riversourceinvestment,FALSE,FALSE,1106 Paul Bunyan Dr S ,Bemidji,MN,56601,,9528310673,RichRossbach@rossbachconst.com,http://www.saintpaulhotel.com
813,551,RiverSource Life Insurance Company,riversourcelifeinsurancecompany,FALSE,FALSE,315 14th St S ,Benson,MN,56215,1705,7635935405,office@rossbachconst.com,http://www.stpaulhotel.com
814,,,,,,281 Jefferson Blvd ,Big Lake,MN,55309,9573,3206329214,info@rudyluthertoyota.com,http://www.facebook.com/TheSaintPaulHotel
815,554,"IC System, Inc.",icsysteminc,TRUE,TRUE,905 E Bismarck Expy ,Bismarck,ND,58504,6602,7634940275,monte.bion@rudyluthertoyota.com,http://twitter.com/SaintPaulHotel
816,554,I C System Collection Agency,icsystemcollectionagency,FALSE,FALSE,8654 Central Ave NE ,Blaine,MN,55434,3315,9525139867,don.schumacher@rudyluthertoyota.com,http://www.southsideheating.com
817,562,JBE Inc,jbeinc,FALSE,FALSE,123 W Market ,Bloomington,MN,55425,5521,6516391620,rick.johnson@rudyluthertoyota.com,http://www.facebook.com/pages/Southside-Heating-and-Air-Conditioning/187663791257540?v=info
818,562,Johnson Roofing & Sheet Metal,johnsonroofingandsheetmetal,TRUE,TRUE,8401 Lyndale Ave S ,Minneapolis,MN,55420,2235,9529294150,deborah.basurto@rudyluthertoyota.com,http://www.citywidedoorco.com
819,562,Milton Johnson Roofing,miltonjohnsonroofing,FALSE,FALSE,50 W 98th St ,Bloomington,MN,55420,4802,6517025577,Mark.Beithon@lutherauto.com,https://www.valleycardealers.com
820,562,Milton L. Johnson Roofing & Sheet Metal,miltonljohnsonroofingandsheetmetal,FALSE,FALSE,8920 Penn Ave S ,Bloomington,MN,55431,2025,8779787446,joe.portillo@rudyluthertoyota.com,http://www.westmetroauto.com
821,566,Jefferson Construction Inc,jeffersonconstructioninc,TRUE,TRUE,8331 Normandale Blvd ,Bloomington,MN,55437,1047,5073776868,james.michael@rrsc.com,http://www.facebook.com/WestMetroBuickGMC
822,566,Jefferson Homes,jeffersonhomes,FALSE,FALSE,424 S 6th St ,Brainerd,MN,56401,3540,2188273171,cory.herbert@rrsc.com,
823,566,Kent W. Jefferson Construction Inc.,kentwjeffersonconstructioninc,FALSE,FALSE,420 66th Ave N ,Brooklyn Center,MN,55430,1610,6128722657,troy.willey@rrsc.com,https://plus.google.com/112917591782243047860/po
824,,,,,,7525 Brooklyn Blvd ,Brooklyn Park,MN,55443,3102,8668289640,sales@hillwater.com,http://www.dakotaunlimited.com
825,,,,,,8500 Edinburgh Center Dr ,Brooklyn Park,MN,55443,3723,8003881131,nick@hillwater.com,https://www.facebook.com/dakotaunlimited
826,,,,,,8517 Jefferson Ln N ,Brooklyn Park,MN,55445,2109,8003882328,karen@hillwater.com,
827,,,,,,7 8th St NE ,Buffalo,MN,55313,1712,6126592025,jhanson@rosedalechev.com,http://www.mcnultyhomes.com
828,,,,,,14150 Irving Ave S ,Burnsville,MN,55337,4440,8662629678,tgmetcor@gmail.com,
829,571,John Kaufman Sheet Metal & Roofing Inc,johnkaufmansheetmetalandroofinginc,FALSE,FALSE,635 Main St S ,Cambridge,MN,55008,1918,5073889383,jkrapu@rosedalechev.com,http://www.ontimeservicepros.com
830,571,"Kaufman Sheet Metal & Roofing, Inc.",kaufmansheetmetalandroofinginc,FALSE,TRUE,12024 Champlin Dr ,Champlin,MN,55316,2378,5075327755,Lee@RentalResearch.com,http://www.calhouncompanies.com
831,571,Kaufman Roofing,kaufmanroofing,FALSE,FALSE,6210 109th Ave N ,Champlin,MN,55316,3468,2187232952,info@rentalresearch.com,http://www.facebook.com/pages/Calhoun-Companies/516424931748147
832,574,Lupient Automotive Group,lupientautomotivegroup,TRUE,TRUE,441 W 79th St ,Chanhassen,MN,55317,4505,8008722657,Lee.Mikkelson@rentalresearch.com,https://twitter.com/CalhounCos
833,,,,,,1465 White Oak Dr ,Chaska,MN,55318,2525,6123328641,steven.ladin@rentalresearch.com,http://www.gssc.net
834,,,,,,PO Box 371 ,Clearwater,MN,55320,371,6123316510,info@rite-waywaterproofing.com,
835,575,H V H Auto Parts Inc,hvhautopartsinc,FALSE,FALSE,1420 Cloquet Ave ,Cloquet,MN,55720,1944,8002082500,char@rite-waywaterproofing.com,http://www.pioneerpower.com
836,575,John's Auto Parts,johnsautoparts,TRUE,FALSE,4259 Central Ave NE ,Columbia Heights,MN,55421,2921,,jeremy@rite-waywaterproofing.com,http://www.burnsvilleheating.com
837,575,LKQ John's Auto Parts,lkqjohnsautoparts,FALSE,FALSE,202 101st Ave NW ,Coon Rapids,MN,55448,5221,3202379120,breanna@rite-waywaterproofing.com,http://www.facebook.com/BVHAC?sk=wall
838,575,LKQ Great Lakes Corp,lkqgreatlakescorp,FALSE,TRUE,12480 Foley Blvd NW ,Coon Rapids,MN,55448,2122,,info@lutherhopkinshonda.com,http://twitter.com/BvilleHeating
839,576,Jostens Inc,jostensinc,TRUE,TRUE,5410 Lakeland Ave N ,Crystal,MN,55429,3120,9526563861,info@hopkinshonda.com,https://plus.google.com/112194409097639692370/about?hl=en
840,576,Jostens Photography,jostensphotography,FALSE,FALSE,PO Box 188 ,Deer River,MN,56636,188,,brian.peterson@hopkinshonda.com,http://coonrapidsgoodyear.com
841,578,"Jeff's Auto Service, Inc.",jeffsautoserviceinc,TRUE,TRUE,31 Babcock Blvd W. ,Delano,MN,55328,,8664419160,kyle.allison@hopkinshonda.com,http://www.gurtekhomes.com
842,582,KMSP-TV Fox/Fox UTV Holdings,kmsptvfoxfoxutvholdings,FALSE,TRUE,233 Frazee St E ,Detroit Lakes,MN,56501,3503,7635421166,kyle.allison@lutherhopkinshonda.com,http://www.ptltireandauto.com
843,582,KMSP-TV - Fox Entertainment Group,kmsptvfoxentertainmentgroup,TRUE,FALSE,PO Box 1018 ,Devils Lake,ND,58301,1018,6127667000,auctions@rosegalleries.com,http://www.facebook.com/pages/PTL-Tire-Auto/75218369269
844,582,Fox News,foxnews,FALSE,FALSE,231 W Museum Dr ,Dickinson,ND,58601,3933,6123363864,,http://www.chunksautomotiveservice.com
845,582,Fox Television Stations Inc,foxtelevisionstationsinc,FALSE,FALSE,5430 Grand Ave ,Duluth,MN,55807,2639,6123363164,chuck@richfieldtransmission.net,
846,582,KMSP-TV Fox/UTV Holding Inc.,kmsptvfoxutvholdinginc,FALSE,FALSE,1530 Woodland Ave ,Duluth,MN,55803,2626,6128715953,arlen.mattern@twcable.com,http://www.lbpmech.com/
847,582,United Television,unitedtelevision,FALSE,FALSE,210 S 27th Ave W ,Duluth,MN,55806,,6514395195,Mark.Boehler@twcable.com,http://www.newspaces.com
848,583,Ken's Roofing,kensroofing,TRUE,TRUE,2605 London Rd ,Duluth,MN,55812,2328,7634395195,arlen.mattern@cable.comcast,
849,,,,,,1520 Kenwood Ave ,Duluth,MN,55811,2346,8008484897,MN_Corporatecomplaints@cable.comcast.com,
850,,,,,,3301 W Arrowhead Rd ,Duluth,MN,55811,4065,7635442323,info@levitt-levitt.com,http://www.argosy.edu
851,587,"Kraus Anderson, Incorporated",krausandersonincorporated,FALSE,FALSE,1065 Diffley Rd ,Eagan,MN,55123,1504,6514848833,LNEL@aol.com,
852,587,Kraus Anderson Insurance,krausandersoninsurance,FALSE,FALSE,4595 Nicols Rd ,Eagan,MN,55122,,6513618941,matt.streiff@redwingshoe.com,
853,587,Kraus Anderson Mortgage Company,krausandersonmortgagecompany,FALSE,FALSE,3615 Pilot Knob Rd ,Eagan,MN,55122,1316,7727810771,chris.crider@redwingshoe.com,http://www.acamn.com
854,587,"Kraus-Anderson Companies, Inc.",krausandersoncompaniesinc,TRUE,TRUE,3044 Holiday Ln ,Eagan,MN,55121,1571,6516455871,jeff.marcus@redwingshoes.com,http://www.briggs.com
855,587,Kraus-Anderson Realty Company,krausandersonrealtycompany,FALSE,FALSE,6213 Dell Rd ,Eden Prairie,MN,55346,1122,6123331446,michael.rudquist@redwingshoes.com,
856,,,,,,5200 Interlachen Blvd ,Edina,MN,55436,1427,9528904664,InfoCentral@EmersonProcess.com,http://www.chubaco.com
857,587,Kraus-Anderson Construction Company,krausandersonconstructioncompany,FALSE,FALSE,13445 Business Center Dr NW ,Elk River,MN,55330,4610,9528813514,sue.dann@emerson.com,http://www.facebook.com/chubaco
858,,,,,,18823 Freeport St NW ,Elk River,MN,55330,1269,9524355671,beth.strand@emerson.com,
859,,,,,,1036 E Sheridan St ,Ely,MN,55731,1745,6122828598,regal@regalremodelers.com,http://www.autorepairbloomingtonmn.com
860,,,,,,3040 25th St S ,Fargo,ND,58103,5056,6128507852,mikecessna@comcast.net,http://www.sheridansheetmetal.com
861,,,,,,101 University Dr N ,Fargo,ND,58102,4631,9524729332,alannoot@popp.net,http://www.stuartco.com
862,,,,,,707 4th St NW ,Faribault,MN,55021,5036,9523614330,Alan@Popp.net,
863,,,,,,305 S Union Ave ,Fergus Falls,MN,56537,2554,8667270665,info@raomfg.com,http://www.steinerkoppelman.com
864,594,Kath Auto,kathauto,FALSE,FALSE,207 Lake St N ,Forest Lake,MN,55025,2506,6517690959,samj@raomfg.com,http://www.BrenHomes.com
865,594,Kath Fuel Oil Services,kathfueloilservices,TRUE,TRUE,1543 Lake St S ,Forest Lake,MN,55025,2629,7637128339,dave@riverhillsautomotive.com,https://www.murphyauto.com
866,594,Kath Heating & Air Conditioning,kathheatingandairconditioning,FALSE,FALSE,1208 W Broadway Ave ,Forest Lake,MN,55025,1417,9529443636,craig@roosfrick.com,http://www.streeterhomes.com
867,594,Kath Heating A/C & Electrical,kathheatingacandelectrical,FALSE,FALSE,6571 N Lake Blvd ,Forest Lake,MN,55025,8296,6127703983,jim@roosfrick.com,http://www.diamondsdirectmn.com
868,,,,,,31 SW 19th St. ,Forest Lake,MN,55025,,9525464312,jim.roosfrick@gmail.com,http://www.gpandsonremodeling.com
869,,,,,,200 57th Ave NE ,Fridley,MN,55432,5420,2187238460,info@rpvogel.com,http://www.fslf.org
870,,,,,,5695 Hackmann Ave NE ,Fridley,MN,55432,5748,9528588431,cwebb@rpvogel.com,http://www.professionalturf.com
871,601,Kraft General Foods,kraftgeneralfoods,TRUE,TRUE,303 W Arizona Ave ,Gilbert,MN,55741,5186,9524358601,bjosborn@comcast.net,http://www.facebook.com/ProfessionalTurf
872,604,Kelco Supply Company,kelcosupplycompany,TRUE,TRUE,7925 Wayzata Blvd ,Golden Valley,MN,55426,1430,2188941042,etracy84@hotmail.com,http://twitter.com/ProTurfMN
873,604,L H Kellogg Chemical Company,lhkelloggchemicalcompany,FALSE,FALSE,202 NE 4th St ,Grand Rapids,MN,55744,2851,6516289204,smountford@zotecpartners.com,http://www.tonkabaymarina.com
874,611,Key Cadillac Oldsmobile Inc,keycadillacoldsmobileinc,FALSE,TRUE,920 Pokegama Ave ,Grand Rapids,MN,55744,,6126289204,info@sspss.com,
875,611,Key Collision & Paint,keycollisionandpaint,FALSE,FALSE,4795 Miller Trunk Hwy ,Hermantown,MN,55811,3918,7637864210,ttruesdell@sspss.com,http://watsonapplianceinc.com/
876,611,"Key Cadillac, Inc.",keycadillacinc,TRUE,FALSE,2115 1st Ave ,Hibbing,MN,55746,1804,3202359591,dberg@sspss.com,http://www.hearthnhome.com
877,611,Key Collision & Paint Ctr,keycollisionandpaintctr,FALSE,FALSE,401 Fire Monument Rd ,Hinckley,MN,55037,8336,6517703983,steven.mckay@gte.net,http://www.tsi.com
878,614,Associated Bank,associatedbank,TRUE,FALSE,300 11th Ave S ,Hopkins,MN,55343,7831,7017469307,steven.d.mckay@gmail.com,http://www.eaglewindowtc.com/
879,614,"Associated Bank, N.A.",associatedbankna,FALSE,FALSE,6380 Concord Blvd ,Inver Grove Heights,MN,55076,1811,6517480862,customerservice@padsdirect.com,
880,614,Associated Banc-Corp,associatedbanccorp,FALSE,TRUE,7287 161st St W ,Rosemount,MN,55068,1043,5072885950,tmuellner@stpaulsurgeons.com,http://www.facebook.com/yourwindowsolution
881,614,"Associated Bank, National Association",associatedbanknationalassociation,FALSE,FALSE,420 North Main ,Minnesota Lake,MN,56068,,9725804440,info@scanlangroup.com,http://twitter.com/WindowSolution7
882,614,Associated Commerce Bank,associatedcommercebank,FALSE,FALSE,965 Sibley Memorial Hwy ,Saint Paul,MN,55118,3601,7132228080,CobianS@ScanlanGroup.com,
883,614,Associated Card Services,associatedcardservices,FALSE,FALSE,1301 1st Ave NE ,Little Falls,MN,56345,3386,9528832063,info@scicom.com,http://www.expedite-dmf.com
